1,71	0,9999999999978445	135	9,3710881767089567e-14	3,0773518868031879
	1,9999999999978086
	2,9999999999975988
	3,9999999999977223
	4,9999999999977485
	5,9999999999978844
	6,999999999997871
	7,9999999999980371
	8,9999999999979909
	9,9999999999980052
	10,999999999998003
	11,999999999998071

1,72	0,99999999999981271	135	9,5354972164472204e-14	0,39026228168042065
	2,0000000000002469
	2,9999999999993863
	4,0000000000002407
	4,9999999999997353
	6,0000000000004734
	6,9999999999998046
	8,0000000000001474
	8,9999999999999805
	9,999999999999984
	11,000000000000119
	11,999999999999975

1,73	1,0000000000002363	143	9,6283200691466534e-14	0,35331055625752028
	2,0000000000004432
	3,00000000000002
	4,0000000000000915
	4,9999999999999662
	5,9999999999997078
	6,9999999999996083
	8,0000000000000426
	8,9999999999998881
	10,000000000000101
	11,000000000000284
	12,000000000000382

1,74	0,99999999999973799	154	9,4305654377455785e-14	0,41886128699634334
	2,0000000000000879
	2,999999999999396
	4,0000000000002318
	4,9999999999997691
	6,0000000000006404
	6,9999999999999911
	8,0000000000001599
	9,0000000000000497
	9,9999999999999662
	11,000000000000023
	11,999999999999838

1,75	0,99999999999990652	163	9,681360878427775e-14	0,35607611732891586
	1,9999999999995111
	3,0000000000002953
	3,9999999999997859
	5,0000000000001554
	5,9999999999999565
	7,0000000000003988
	7,9999999999998774
	9,0000000000000906
	9,9999999999999147
	10,999999999999707
	11,9999999999997

